customer_id,recency,frequency,monetary,F_score,R_score,M_score,RFM_score,segment
91992,853,1,42.0,1,1,2,112,Lost
35218,187,1,248.50000762939453,1,4,5,415,Inactive Customers
73801,267,1,8.0,1,3,1,311,Inactive Customers
1398,1458,1,13.710000038146973,1,1,1,111,Lost
12805,312,1,40.220001220703125,1,3,2,312,Inactive Customers
99131,196,1,27.0,1,4,2,412,Inactive Customers
13801,499,1,49.5,1,2,2,212,Inactive Customers
70744,82,2,284.0799980163574,2,4,5,425,Repeat Buyers
45105,110,2,271.6999969482422,2,4,5,425,Repeat Buyers
98962,253,1,220.97999954223636,1,3,5,315,Inactive Customers
93,420,1,65.0,1,3,3,313,Inactive Customers
88079,1206,1,89.0,1,1,4,114,Lost
6831,507,1,55.950000762939446,1,2,3,213,Inactive Customers
93512,741,1,99.94999694824216,1,2,4,214,Lost
81109,1002,1,25.0,1,1,1,111,Lost
49805,7,1,13.989999771118164,1,5,1,511,New Customers
53718,68,1,115.45000076293944,1,5,4,514,New Customers
46811,89,2,115.5,2,4,4,424,Repeat Buyers
19420,891,1,29.989999771118164,1,1,2,112,Lost
15507,582,1,121.9900016784668,1,2,4,214,Inactive Customers
77545,73,1,159.0399990081787,1,5,5,515,High-Value New
36755,263,1,36.9900016784668,1,3,2,312,Inactive Customers
52075,3,1,163.4900016784668,1,5,5,515,High-Value New
88906,72,2,213.89000701904297,2,5,5,525,Repeat Buyers
63774,232,1,41.5099983215332,1,3,2,312,Inactive Customers
63436,1593,1,46.9900016784668,1,1,2,112,Lost
14279,155,1,99.0,1,4,4,414,Inactive Customers
5789,48,1,21.989999771118164,1,5,1,511,New Customers
93529,159,1,45.0,1,4,2,412,Inactive Customers
69579,399,1,30.0,1,3,2,312,Inactive Customers
69410,1493,1,25.5,1,1,1,111,Lost
92132,289,1,249.94000244140625,1,3,5,315,Inactive Customers
98793,1748,1,52.68999862670898,1,1,3,113,Lost
54777,170,1,49.5,1,4,2,412,Inactive Customers
48162,24,1,19.989999771118164,1,5,1,511,New Customers
14202,651,1,58.29999923706056,1,2,3,213,Inactive Customers
59646,296,1,166.9499969482422,1,3,5,315,Inactive Customers
62377,20,1,368.9400024414063,1,5,5,515,High-Value New
49559,29,1,48.0,1,5,2,512,New Customers
32579,566,1,103.6400032043457,1,2,4,214,Inactive Customers
33575,1183,2,130.5999984741211,2,1,4,124,Repeat Buyers
90764,624,1,64.5,1,2,3,213,Inactive Customers
36907,22,1,24.950000762939453,1,5,1,511,New Customers
46642,534,1,89.98999786376953,1,2,4,214,Inactive Customers
30,146,1,55.2599983215332,1,4,3,413,Inactive Customers
22168,295,1,376.95000076293945,1,3,5,315,Inactive Customers
90658,136,1,25.0,1,4,1,411,Inactive Customers
82168,510,1,325.3899974822998,1,2,5,215,Inactive Customers
75135,306,1,73.98999977111816,1,3,3,313,Inactive Customers
18361,349,1,52.94000053405762,1,3,3,313,Inactive Customers
86496,18,1,40.0,1,5,2,512,New Customers
79297,766,1,69.98999977111816,1,2,3,213,Lost
920,23,1,39.5,1,5,2,512,New Customers
73154,1281,1,16.0,1,1,1,111,Lost
39609,757,2,29.59999942779541,2,2,2,222,Repeat Buyers
7309,1008,1,95.0,1,1,4,114,Lost
43940,128,1,11.010000228881836,1,4,1,411,Inactive Customers
76655,353,1,31.920000076293945,1,3,2,312,Inactive Customers
90134,733,1,160.0,1,2,5,215,Lost
61166,152,1,67.4499979019165,1,4,3,413,Inactive Customers
60920,224,1,32.9900016784668,1,4,2,412,Inactive Customers
67890,731,1,44.0,1,2,2,212,Lost
11331,61,1,155.95000076293945,1,5,5,515,High-Value New
57525,430,1,43.310001373291016,1,3,2,312,Inactive Customers
63267,1034,1,69.5,1,1,3,113,Lost
97903,56,1,31.979999542236328,1,5,2,512,New Customers
24916,28,1,45.0,1,5,2,512,New Customers
77777,1180,1,25.0,1,1,1,111,Lost
75275,506,1,56.9900016784668,1,2,3,213,Inactive Customers
97751,872,1,149.97999572753906,1,1,5,115,Lost
50386,398,2,113.5,2,3,4,324,Repeat Buyers
22752,184,2,136.1599998474121,2,4,4,424,Repeat Buyers
75613,457,1,149.0999984741211,1,2,5,215,Inactive Customers
48222,351,1,25.0,1,3,1,311,Inactive Customers
88016,914,1,24.989999771118164,1,1,1,111,Lost
43894,454,1,19.989999771118164,1,3,1,311,Inactive Customers
36323,272,1,74.9900016784668,1,3,3,313,Inactive Customers
29831,638,1,154.36999893188477,1,2,5,215,Inactive Customers
59629,79,1,99.94999694824216,1,5,4,514,New Customers
2778,597,1,112.5,1,2,4,214,Inactive Customers
22646,47,1,227.4900054931641,1,5,5,515,High-Value New
80877,462,1,66.16999816894531,1,2,3,213,Inactive Customers
51079,1353,1,320.5999984741211,1,1,5,115,Lost
99025,479,1,9.270000457763672,1,2,1,211,Inactive Customers
14139,602,1,24.450000762939453,1,2,1,211,Inactive Customers
16549,15,1,27.0,1,5,2,512,New Customers
7647,676,2,74.9900016784668,2,2,3,223,Repeat Buyers
22798,275,1,41.41999816894531,1,3,2,312,Inactive Customers
61504,175,1,28.950000762939453,1,4,2,412,Inactive Customers
24962,895,1,193.80999755859372,1,1,5,115,Lost
41192,729,1,94.98000144958496,1,2,4,214,Lost
55255,10,1,103.3799991607666,1,5,4,514,New Customers
86390,23,1,139.5,1,5,4,514,High-Value New
53781,1613,2,239.5,2,1,5,125,Repeat Buyers
46748,215,1,29.0,1,4,2,412,Inactive Customers
49158,169,3,201.68999671936035,3,4,5,435,Loyal Customers
54027,306,1,8.720000267028809,1,3,1,311,Inactive Customers
42666,1129,1,65.82999992370605,1,1,3,113,Lost
1550,292,1,92.98999977111816,1,3,4,314,Inactive Customers
5941,544,1,280.0,1,2,5,215,Inactive Customers
77608,266,1,81.4900016784668,1,3,3,313,Inactive Customers
85268,31,1,38.9900016784668,1,5,2,512,New Customers
69948,75,1,189.5,1,5,5,515,High-Value New
52138,19,1,44.46999931335449,1,5,2,512,New Customers
98335,663,1,68.90999984741211,1,2,3,213,Inactive Customers
80525,209,1,11.989999771118164,1,4,1,411,Inactive Customers
26668,576,1,98.0199966430664,1,2,4,214,Inactive Customers
23230,466,1,29.989999771118164,1,2,2,212,Inactive Customers
78129,3,2,142.8900032043457,2,5,4,524,Repeat Buyers
31886,137,1,61.9900016784668,1,4,3,413,Inactive Customers
87664,1408,1,93.98999977111816,1,1,4,114,Lost
70469,97,1,43.950000762939446,1,4,2,412,New Customers
12390,8,1,35.0,1,5,2,512,New Customers
91717,103,1,54.9900016784668,1,4,3,413,New Customers
78819,512,2,70.95000076293945,2,2,3,223,Repeat Buyers
41773,128,1,20.0,1,4,1,411,Inactive Customers
99377,542,1,37.9099998474121,1,2,2,212,Inactive Customers
4730,3,1,29.989999771118164,1,5,2,512,New Customers
12559,234,1,24.989999771118164,1,3,1,311,Inactive Customers
27452,57,1,60.88000011444092,1,5,3,513,New Customers
40777,423,1,238.8000030517578,1,3,5,315,Inactive Customers
63330,1472,1,78.45999908447266,1,1,3,113,Lost
54365,379,2,141.0900001525879,2,3,4,324,Repeat Buyers
96108,393,1,67.95999908447266,1,3,3,313,Inactive Customers
10163,26,1,118.8100004196167,1,5,4,514,New Customers
3499,187,1,188.5,1,4,5,415,Inactive Customers
45168,4,1,67.78999900817873,1,5,3,513,New Customers
85743,1504,1,168.0,1,1,5,115,Lost
81046,28,1,11.970000267028809,1,5,1,511,New Customers
2503,1319,1,46.48999977111816,1,1,2,112,Lost
74382,1319,1,257.4700012207031,1,1,5,115,Lost
55882,257,1,214.0,1,3,5,315,Inactive Customers
2025,221,1,139.0,1,4,4,414,Inactive Customers
28663,242,1,130.0,1,3,4,314,Inactive Customers
23920,722,1,17.489999771118164,1,2,1,211,Lost
13343,524,1,149.9499969482422,1,2,5,215,Inactive Customers
80356,307,1,22.989999771118164,1,3,1,311,Inactive Customers
21756,85,1,20.0,1,4,1,411,New Customers
43462,6,1,14.399999618530272,1,5,1,511,New Customers
16781,499,1,46.450000762939446,1,2,2,212,Inactive Customers
41083,911,1,91.88000106811523,1,1,4,114,Lost
49911,1038,1,101.38999938964844,1,1,4,114,Lost
9164,75,1,39.970001220703125,1,5,2,512,New Customers
98378,73,1,10.770000457763672,1,5,1,511,New Customers
4561,81,1,115.0,1,4,4,414,New Customers
17302,256,2,89.26999950408936,2,3,4,324,Repeat Buyers
1982,48,1,674.5,1,5,5,515,High-Value New
71328,249,3,133.01000022888184,3,3,4,334,Loyal Customers
37860,23,2,348.93000411987305,2,5,5,525,Repeat Buyers
96629,873,1,49.950000762939446,1,1,3,113,Lost
67415,692,1,266.19999980926514,1,2,5,215,Inactive Customers
58587,1092,1,49.0,1,1,2,112,Lost
89722,9,1,45.4900016784668,1,5,2,512,New Customers
60751,474,1,179.47999954223633,1,2,5,215,Inactive Customers
6725,598,1,325.0,1,2,5,215,Inactive Customers
65769,328,1,31.950000762939453,1,3,2,312,Inactive Customers
85958,438,1,40.0,1,3,2,312,Inactive Customers
57113,423,2,84.31000137329102,2,3,4,324,Repeat Buyers
91196,600,1,121.9499969482422,1,2,4,214,Inactive Customers
81999,134,1,321.0,1,4,5,415,Inactive Customers
59277,103,1,79.98999786376953,1,4,3,413,New Customers
7415,391,1,47.73999977111816,1,3,2,312,Inactive Customers
72112,1296,1,138.0,1,1,4,114,Lost
21587,1235,1,79.98000144958496,1,1,3,113,Lost
4773,792,1,92.0,1,2,4,214,Lost
76440,448,1,90.94000244140624,1,3,4,314,Inactive Customers
47057,437,2,44.48999977111816,2,3,2,322,Repeat Buyers
57634,23,2,296.2400016784668,2,5,5,525,Repeat Buyers
49974,57,1,425.0,1,5,5,515,High-Value New
17365,168,1,35.2599983215332,1,4,2,412,Inactive Customers
43831,641,1,10.0,1,2,1,211,Inactive Customers
47163,15,2,194.0,2,5,5,525,Repeat Buyers
68305,113,1,127.9499969482422,1,4,4,414,Inactive Customers
7584,329,1,34.650001525878906,1,3,2,312,Inactive Customers
29353,377,1,399.0,1,3,5,315,Inactive Customers
62852,24,1,158.98999786376953,1,5,5,515,High-Value New
33054,198,1,16.0,1,4,1,411,Inactive Customers
26021,313,1,115.0,1,3,4,314,Inactive Customers
93881,865,2,192.0,2,1,5,125,Repeat Buyers
11222,618,1,42.540000915527344,1,2,2,212,Inactive Customers
6894,133,1,52.5,1,4,3,413,Inactive Customers
96798,322,1,29.40999984741211,1,3,2,312,Inactive Customers
42941,1650,1,49.9900016784668,1,1,3,113,Lost
64667,213,1,200.00999450683597,1,4,5,415,Inactive Customers
90243,169,1,34.9900016784668,1,4,2,412,Inactive Customers
94571,643,1,160.1999969482422,1,2,5,215,Inactive Customers
78882,219,1,129.0,1,4,4,414,Inactive Customers
44309,449,1,39.9900016784668,1,3,2,312,Inactive Customers
57050,42,2,170.98999786376953,2,5,5,525,Repeat Buyers
52722,74,1,26.989999771118164,1,5,1,511,New Customers
7521,2,1,40.75,1,5,2,512,New Customers
25331,906,1,138.0,1,1,4,114,Lost
33744,262,1,175.0,1,3,5,315,Inactive Customers
5357,579,1,82.97000122070312,1,2,4,214,Inactive Customers
33638,119,1,69.5,1,4,3,413,Inactive Customers
67721,63,3,166.98999786376953,3,5,5,535,Loyal Customers
14660,102,1,24.989999771118164,1,4,1,411,New Customers
44415,362,1,115.0,1,3,4,314,Inactive Customers
8168,328,1,32.619998931884766,1,3,2,312,Inactive Customers
60104,781,1,62.950000762939446,1,2,3,213,Lost
31474,1393,1,81.9800033569336,1,1,4,114,Lost
48743,401,1,12.0,1,3,1,311,Inactive Customers
30200,119,2,66.4900016784668,2,4,3,423,Repeat Buyers
95218,74,1,29.950000762939453,1,5,2,512,New Customers
91133,873,1,88.0,1,1,4,114,Lost
68411,43,1,162.8400001525879,1,5,5,515,High-Value New
43525,274,1,19.989999771118164,1,3,1,311,Inactive Customers
93054,115,1,14.989999771118164,1,4,1,411,Inactive Customers
72739,107,1,69.19999694824219,1,4,3,413,New Customers
96692,128,2,65.5,2,4,3,423,Repeat Buyers
83167,96,1,128.0,1,4,4,414,High-Value New
98856,164,1,57.0,1,4,3,413,Inactive Customers
6247,767,1,24.950000762939453,1,2,1,211,Lost
13280,725,1,10.0,1,2,1,211,Lost
94528,4,1,6.5,1,5,1,511,New Customers
8952,1,1,18.5,1,5,1,511,New Customers
64773,317,1,32.0,1,3,2,312,Inactive Customers
92513,595,1,110.0,1,2,4,214,Inactive Customers
15842,154,1,42.950000762939446,1,4,2,412,Inactive Customers
78189,75,1,117.98999786376952,1,5,4,514,New Customers
81106,608,1,129.98999977111816,1,2,4,214,Inactive Customers
1092,289,1,150.0,1,3,5,315,Inactive Customers
90947,631,1,169.99000549316406,1,2,5,215,Inactive Customers
23691,66,2,124.94999694824216,2,5,4,524,Repeat Buyers
48497,60,1,105.55999755859376,1,5,4,514,New Customers
97445,177,1,39.95000076293945,1,4,2,412,Inactive Customers
25683,274,1,118.0,1,3,4,314,Inactive Customers
66141,886,1,93.8199996948242,1,1,4,114,Lost
59858,608,1,39.5,1,2,2,212,Inactive Customers
42878,9,1,81.0,1,5,3,513,New Customers
93818,40,1,10.989999771118164,1,5,1,511,New Customers
53429,312,2,249.67000007629397,2,3,5,325,Repeat Buyers
79068,68,1,149.97999572753906,1,5,5,515,High-Value New
27203,743,1,65.75,1,2,3,213,Lost
85374,65,1,48.0,1,5,2,512,New Customers
90993,98,1,198.0,1,4,5,415,High-Value New
9413,1407,1,229.9900054931641,1,1,5,115,Lost
98919,556,1,39.9900016784668,1,2,2,212,Inactive Customers
42068,1580,1,60.0,1,1,3,113,Lost
89427,351,1,28.489999771118164,1,3,2,312,Inactive Customers
35570,755,1,148.0,1,2,4,214,Lost
1610,1166,1,17.969999313354492,1,1,1,111,Lost
98255,35,1,139.95000076293945,1,5,4,514,High-Value New
44398,55,1,220.0,1,5,5,515,High-Value New
76715,535,1,33.29999923706055,1,2,2,212,Inactive Customers
43419,1026,1,110.5,1,1,4,114,Lost
2961,27,1,45.0,1,5,2,512,New Customers
22812,925,1,54.9900016784668,1,1,3,113,Lost
14322,1299,1,67.95000076293945,1,1,3,113,Lost
54239,708,1,14.149999618530272,1,2,1,211,Lost
54780,883,1,135.0,1,1,4,114,Lost
23814,67,1,136.95000076293945,1,5,4,514,High-Value New
65600,833,1,5.949999809265137,1,1,1,111,Lost
57774,787,1,307.9700012207031,1,2,5,215,Lost
66264,534,1,25.0,1,2,1,211,Inactive Customers
46413,42,1,40.0,1,5,2,512,New Customers
68225,4,1,28.06999969482421,1,5,2,512,New Customers
88076,137,1,56.0,1,4,3,413,Inactive Customers
87558,1845,1,158.0,1,1,5,115,Lost
78066,478,1,25.0,1,2,1,211,Inactive Customers
1564,214,1,75.0,1,4,3,413,Inactive Customers
21630,561,1,79.0,1,2,3,213,Inactive Customers
46931,604,1,79.94999694824217,1,2,3,213,Inactive Customers
22294,585,1,37.950000762939446,1,2,2,212,Inactive Customers
21112,76,2,111.4900016784668,2,5,4,524,Repeat Buyers
11743,215,1,19.989999771118164,1,4,1,411,Inactive Customers
57482,1026,1,19.989999771118164,1,1,1,111,Lost
23104,887,1,47.9900016784668,1,1,2,112,Lost
11497,1409,1,1.950000047683716,1,1,1,111,Lost
54949,19,1,24.96999931335449,1,5,1,511,New Customers
12284,770,1,45.0,1,2,2,212,Lost
78527,334,1,330.94000244140625,1,3,5,315,Inactive Customers
83685,152,1,161.0,1,4,5,415,Inactive Customers
66705,318,1,21.600000381469727,1,3,1,311,Inactive Customers
7939,93,1,49.9900016784668,1,4,3,413,New Customers
13263,122,1,50.0,1,4,3,413,Inactive Customers
82998,1194,1,52.0,1,1,3,113,Lost
3422,218,3,390.94999980926514,3,4,5,435,Loyal Customers
85451,242,2,180.96999740600583,2,3,5,325,Repeat Buyers
39669,832,1,199.93999862670896,1,1,5,115,Lost
40548,1483,1,53.21000003814697,1,1,3,113,Lost
99775,102,1,15.989999771118164,1,4,1,411,New Customers
74969,461,1,32.0,1,2,2,212,Inactive Customers
36526,1415,2,83.10000038146973,2,1,4,124,Repeat Buyers
52842,361,1,195.35000038146973,1,3,5,315,Inactive Customers
1902,261,1,148.75000143051147,1,3,4,314,Inactive Customers
16901,1700,1,17.93000030517578,1,1,1,111,Lost
38487,998,1,10.989999771118164,1,1,1,111,Lost
60963,1305,1,17.989999771118164,1,1,1,111,Lost
25503,1682,1,34.0,1,1,2,112,Lost
19254,742,1,13.470000267028809,1,2,1,211,Lost
73111,272,1,166.6999969482422,1,3,5,315,Inactive Customers
39566,92,1,42.0,1,4,2,412,New Customers
93423,63,1,60.92000198364258,1,5,3,513,New Customers
79360,259,1,39.0,1,3,2,312,Inactive Customers
30661,1085,1,98.0,1,1,4,114,Lost
46751,22,2,160.5,2,5,5,525,Repeat Buyers
94359,133,1,169.99000549316406,1,4,5,415,Inactive Customers
3963,3,1,44.38999938964844,1,5,2,512,New Customers
14783,981,1,79.98999786376953,1,1,3,113,Lost
16947,4,1,55.579998016357415,1,5,3,513,New Customers
62729,18,1,25.0,1,5,1,511,New Customers
49848,4,1,73.0,1,5,3,513,New Customers
82062,455,1,228.68000030517575,1,3,5,315,Inactive Customers
27126,749,2,258.2200012207031,2,2,5,225,Repeat Buyers
72570,157,1,6.989999771118164,1,4,1,411,Inactive Customers
59340,320,1,340.5699958801269,1,3,5,315,Inactive Customers
53091,542,1,25.0,1,2,1,211,Inactive Customers
83977,193,1,9.989999771118164,1,4,1,411,Inactive Customers
36864,4,1,19.989999771118164,1,5,1,511,New Customers
38092,1089,1,49.95000004768372,1,1,3,113,Lost
62437,884,2,104.4000015258789,2,1,4,124,Repeat Buyers
26190,1550,2,136.9900016784668,2,1,4,124,Repeat Buyers
60814,129,1,98.97999763488768,1,4,4,414,Inactive Customers
6419,689,1,146.46000289916992,1,2,4,214,Inactive Customers
83044,174,1,433.73999786376953,1,4,5,415,Inactive Customers
72865,82,2,424.8899993896485,2,4,5,425,Repeat Buyers
69284,1472,1,25.0,1,1,1,111,Lost
2028,28,1,9.989999771118164,1,5,1,511,New Customers
30581,374,1,15.989999771118164,1,3,1,311,Inactive Customers
7767,730,1,46.5,1,2,2,212,Lost
52968,680,1,8.630000114440918,1,2,1,211,Inactive Customers
56526,515,1,192.44999980926517,1,2,5,215,Inactive Customers
54534,80,1,69.94999694824219,1,5,3,513,New Customers
93449,88,2,119.0,2,4,4,424,Repeat Buyers
40376,192,1,49.950000762939446,1,4,3,413,Inactive Customers
35513,71,1,240.0400047302246,1,5,5,515,High-Value New
97150,366,1,9.380000114440918,1,3,1,311,Inactive Customers
24060,341,1,107.9900016784668,1,3,4,314,Inactive Customers
88494,383,1,7.199999809265137,1,3,1,311,Inactive Customers
38690,40,3,139.74000120162964,3,5,4,534,Loyal Customers
98381,229,2,34.59000015258789,2,4,2,422,Repeat Buyers
78607,1468,1,109.97000122070312,1,1,4,114,Lost
76443,3,1,67.95000076293945,1,5,3,513,New Customers
97840,203,2,147.48999977111816,2,4,4,424,Repeat Buyers
53303,100,1,23.049999237060547,1,4,1,411,New Customers
87263,150,1,34.38999938964844,1,4,2,412,Inactive Customers
1195,326,1,53.29000186920166,1,3,3,313,Inactive Customers
44475,232,1,89.95000076293945,1,3,4,314,Inactive Customers
55052,53,1,15.0,1,5,1,511,New Customers
59938,584,1,137.96000146865845,1,2,4,214,Inactive Customers
1461,118,1,160.96000480651855,1,4,5,415,Inactive Customers
75092,4,1,63.47999954223633,1,5,3,513,New Customers
18656,656,1,76.89000129699707,1,2,3,213,Inactive Customers
59397,1457,1,106.0,1,1,4,114,Lost
67887,485,1,74.0,1,2,3,213,Inactive Customers
57233,139,1,48.930000305175774,1,4,2,412,Inactive Customers
53844,464,1,48.98000144958496,1,2,2,212,Inactive Customers
55344,59,1,159.73999977111816,1,5,5,515,High-Value New
12556,295,1,9.989999771118164,1,3,1,311,Inactive Customers
33947,851,1,129.0,1,1,4,114,Lost
57923,98,1,64.94999694824219,1,4,3,413,New Customers
67246,567,1,69.98999786376953,1,2,3,213,Inactive Customers
78481,979,1,46.9900016784668,1,1,2,112,Lost
11225,1050,1,98.0,1,1,4,114,Lost
33286,61,1,8.5,1,5,1,511,New Customers
59105,144,1,147.0,1,4,4,414,Inactive Customers
9874,253,1,34.9900016784668,1,3,2,312,Inactive Customers
54654,72,1,48.0,1,5,2,512,New Customers
32596,920,1,34.9900016784668,1,1,2,112,Lost
20694,362,1,104.9900016784668,1,3,4,314,Inactive Customers
20571,35,1,19.989999771118164,1,5,1,511,New Customers
34637,332,1,15.0,1,3,1,311,Inactive Customers
43834,388,1,79.94999694824217,1,3,3,313,Inactive Customers
3210,1206,1,11.989999771118164,1,1,1,111,Lost
34096,970,1,69.98000144958496,1,1,3,113,Lost
43293,306,1,13.199999809265137,1,3,1,311,Inactive Customers
75384,428,1,113.5500030517578,1,3,4,314,Inactive Customers
80353,634,1,25.0,1,2,1,211,Inactive Customers
70286,175,1,17.59000015258789,1,4,1,411,Inactive Customers
16429,1275,1,7.989999771118163,1,1,1,111,Lost
2271,1556,1,81.98999786376953,1,1,4,114,Lost
9931,906,1,78.0,1,1,3,113,Lost
76025,66,1,64.98999786376953,1,5,3,513,New Customers
59709,527,1,28.780000686645508,1,2,2,212,Inactive Customers
78942,438,1,36.9900016784668,1,3,2,312,Inactive Customers
18195,912,1,66.98000144958496,1,1,3,113,Lost
65354,52,1,51.02999877929688,1,5,3,513,New Customers
23519,50,2,91.9799976348877,2,5,4,524,Repeat Buyers
26224,545,1,93.98999977111816,1,2,4,214,Inactive Customers
80957,14,1,14.989999771118164,1,5,1,511,New Customers
49038,186,1,34.0,1,4,2,412,Inactive Customers
93990,773,1,291.42999839782715,1,2,5,215,Lost
94631,1113,2,219.7900047302246,2,1,5,125,Repeat Buyers
8308,9,2,66.94999885559082,2,5,3,523,Repeat Buyers
58925,79,1,664.8800010681152,1,5,5,515,High-Value New
97963,1634,1,79.1599988937378,1,1,3,113,Lost
91534,3,1,78.0,1,5,3,513,New Customers
93157,233,1,41.9900016784668,1,3,2,312,Inactive Customers
36987,156,1,134.99000549316406,1,4,4,414,Inactive Customers
60548,340,1,44.0,1,3,2,312,Inactive Customers
95172,983,1,49.0,1,1,2,112,Lost
58384,37,1,49.950000762939446,1,5,3,513,New Customers
52135,5,1,148.0,1,5,4,514,High-Value New
30246,178,1,19.96999931335449,1,4,1,411,Inactive Customers
4670,594,1,40.0,1,2,2,212,Inactive Customers
6293,1269,1,83.58000183105469,1,1,4,114,Lost
71760,977,1,178.0,1,1,5,115,Lost
73924,124,1,60.0,1,4,3,413,Inactive Customers
34972,745,2,83.47999954223633,2,2,4,224,Repeat Buyers
69055,122,2,134.5,2,4,4,424,Repeat Buyers
19818,1457,1,25.5,1,1,1,111,Lost
84744,972,1,48.950000762939446,1,1,2,112,Lost
61332,252,2,68.0,2,3,3,323,Repeat Buyers
59168,261,1,32.0,1,3,2,312,Inactive Customers
13724,521,2,155.9800033569336,2,2,5,225,Repeat Buyers
72742,287,1,27.89999961853028,1,3,2,312,Inactive Customers
48348,811,1,65.0,1,2,3,213,Lost
63496,173,2,252.18999862670896,2,4,5,425,Repeat Buyers
18885,24,1,68.0,1,5,3,513,New Customers
68414,695,1,106.44999694824216,1,2,4,214,Inactive Customers
25626,117,1,40.0,1,4,2,412,Inactive Customers
29954,3,2,67.94000244140625,2,5,3,523,Repeat Buyers
70578,214,1,187.6000061035156,1,4,5,415,Inactive Customers
